Customer_ID,monto,fecha,id_tienda
1485,4200,2025-01-28 22:00:00,6
1520,2886,2025-01-28 23:00:00,15
1455,264,2025-01-29 00:00:00,12
1472,2221,2025-01-29 01:00:00,13
1466,3874,2025-01-29 02:00:00,8
1368,1174,2025-01-29 03:00:00,15
1844,3953,2025-01-29 04:00:00,11
1352,3149,2025-01-29 05:00:00,7
1157,3060,2025-01-29 06:00:00,11
1410,276,2025-01-29 07:00:00,4
1422,4010,2025-01-29 08:00:00,16
1026,122,2025-01-29 09:00:00,14
1036,2229,2025-01-29 10:00:00,8
1341,4929,2025-01-29 11:00:00,2
1303,218,2025-01-29 12:00:00,5
1620,1430,2025-01-29 13:00:00,19
1247,1294,2025-01-29 14:00:00,7
1740,4479,2025-01-29 15:00:00,17
1041,1671,2025-01-29 16:00:00,4
1490,2679,2025-01-29 17:00:00,11
1522,1864,2025-01-29 18:00:00,2
1757,1900,2025-01-29 19:00:00,8
1546,1310,2025-01-29 20:00:00,12
1965,1680,2025-01-29 21:00:00,8
1701,4683,2025-01-29 22:00:00,19
1647,724,2025-01-29 23:00:00,14
1240,2823,2025-01-30 00:00:00,7
1323,1530,2025-01-30 01:00:00,2
1717,4897,2025-01-30 02:00:00,2
1387,2148,2025-01-30 03:00:00,17
1218,3131,2025-01-30 04:00:00,1
1325,3929,2025-01-30 05:00:00,16
1636,3476,2025-01-30 06:00:00,11
1892,840,2025-01-30 07:00:00,10
1073,3388,2025-01-30 08:00:00,1
1318,994,2025-01-30 09:00:00,6
1800,1387,2025-01-30 10:00:00,17
1114,4653,2025-01-30 11:00:00,15
1297,3428,2025-01-30 12:00:00,17
1739,927,2025-01-30 13:00:00,12
1784,592,2025-01-30 14:00:00,10
1419,1551,2025-01-30 15:00:00,4
1621,4726,2025-01-30 16:00:00,8
1889,2189,2025-01-30 17:00:00,11
1672,1484,2025-01-30 18:00:00,15
1134,3354,2025-01-30 19:00:00,10
1956,4765,2025-01-30 20:00:00,15
1204,1778,2025-01-30 21:00:00,2
1060,2073,2025-01-30 22:00:00,4
1564,2154,2025-01-30 23:00:00,11
1463,1686,2025-01-31 00:00:00,18
1479,2254,2025-01-31 01:00:00,10
1829,2300,2025-01-31 02:00:00,18
1237,1568,2025-01-31 03:00:00,9
1736,3542,2025-01-31 04:00:00,17
1241,2571,2025-01-31 05:00:00,11
1526,1140,2025-01-31 06:00:00,18
1540,2117,2025-01-31 07:00:00,17
1232,709,2025-01-31 08:00:00,16
1694,1553,2025-01-31 09:00:00,13
1256,4850,2025-01-31 10:00:00,15
1039,3961,2025-01-31 11:00:00,1
1277,1825,2025-01-31 12:00:00,5
1525,1085,2025-01-31 13:00:00,13
1832,4584,2025-01-31 14:00:00,8
1442,1613,2025-01-31 15:00:00,2
1381,3051,2025-01-31 16:00:00,1
1458,4238,2025-01-31 17:00:00,1
1652,3457,2025-01-31 18:00:00,18
1307,2211,2025-01-31 19:00:00,10
1922,2437,2025-01-31 20:00:00,19
1119,4043,2025-01-31 21:00:00,4
1341,3181,2025-01-31 22:00:00,16
1639,1907,2025-01-31 23:00:00,14
1107,2351,2025-02-01 00:00:00,1
1800,4257,2025-02-01 01:00:00,1
1001,797,2025-02-01 02:00:00,5
1611,3317,2025-02-01 03:00:00,1
1590,3677,2025-02-01 04:00:00,17
1811,1231,2025-02-01 05:00:00,6
1787,193,2025-02-01 06:00:00,9
1155,4780,2025-02-01 07:00:00,6
1024,713,2025-02-01 08:00:00,6
1574,3014,2025-02-01 09:00:00,6
1928,323,2025-02-01 10:00:00,16
1130,4569,2025-02-01 11:00:00,8
1731,3073,2025-02-01 12:00:00,18
1654,2798,2025-02-01 13:00:00,6
1118,344,2025-02-01 14:00:00,8
1958,4365,2025-02-01 15:00:00,3
1073,4523,2025-02-01 16:00:00,8
1278,994,2025-02-01 17:00:00,4
1781,1023,2025-02-01 18:00:00,17
1901,2880,2025-02-01 19:00:00,14
1756,3177,2025-02-01 20:00:00,7
1743,3184,2025-02-01 21:00:00,5
1800,2760,2025-02-01 22:00:00,2
1794,4363,2025-02-01 23:00:00,2
1946,149,2025-02-02 00:00:00,1
1081,269,2025-02-02 01:00:00,4
1692,166,2025-02-02 02:00:00,17
1293,3541,2025-02-02 03:00:00,1
1543,396,2025-02-02 04:00:00,19
1540,3745,2025-02-02 05:00:00,1
1958,1737,2025-02-02 06:00:00,5
1698,3012,2025-02-02 07:00:00,14
1273,2634,2025-02-02 08:00:00,14
1452,2397,2025-02-02 09:00:00,6
1295,2946,2025-02-02 10:00:00,5
1709,4787,2025-02-02 11:00:00,1
1742,2054,2025-02-02 12:00:00,14
1625,828,2025-02-02 13:00:00,8
1911,435,2025-02-02 14:00:00,15
1045,3507,2025-02-02 15:00:00,2
1331,3843,2025-02-02 16:00:00,12
1821,759,2025-02-02 17:00:00,3
1662,2937,2025-02-02 18:00:00,10
1508,3387,2025-02-02 19:00:00,13
1147,457,2025-02-02 20:00:00,11
1770,4270,2025-02-02 21:00:00,7
1808,4038,2025-02-02 22:00:00,15
1298,3310,2025-02-02 23:00:00,11
1395,1400,2025-02-03 00:00:00,12
1795,2476,2025-02-03 01:00:00,6
1714,4203,2025-02-03 02:00:00,16
1817,4072,2025-02-03 03:00:00,13
1674,4000,2025-02-03 04:00:00,4
1485,1938,2025-02-03 05:00:00,6
1601,1259,2025-02-03 06:00:00,4
1178,476,2025-02-03 07:00:00,3
1291,2112,2025-02-03 08:00:00,12
1439,2785,2025-02-03 09:00:00,11
1119,1548,2025-02-03 10:00:00,1
1615,4770,2025-02-03 11:00:00,2
1805,2040,2025-02-03 12:00:00,1
1963,489,2025-02-03 13:00:00,19
1074,3675,2025-02-03 14:00:00,17
1087,1346,2025-02-03 15:00:00,7
1176,3091,2025-02-03 16:00:00,15
1598,4123,2025-02-03 17:00:00,15
1838,1137,2025-02-03 18:00:00,16
1300,745,2025-02-03 19:00:00,10
1080,4450,2025-02-03 20:00:00,10
1583,4597,2025-02-03 21:00:00,19
1741,3830,2025-02-03 22:00:00,19
1625,2392,2025-02-03 23:00:00,12
1281,1440,2025-02-04 00:00:00,3
1219,4021,2025-02-04 01:00:00,4
1355,4399,2025-02-04 02:00:00,3
1616,1835,2025-02-04 03:00:00,6
1890,1541,2025-02-04 04:00:00,4
1199,3303,2025-02-04 05:00:00,1
1380,402,2025-02-04 06:00:00,9
1445,3548,2025-02-04 07:00:00,15
1896,4251,2025-02-04 08:00:00,13
1475,4127,2025-02-04 09:00:00,5
1902,3257,2025-02-04 10:00:00,14
1353,2052,2025-02-04 11:00:00,4
1507,128,2025-02-04 12:00:00,18
1787,1293,2025-02-04 13:00:00,11
1293,3953,2025-02-04 14:00:00,10
1023,2766,2025-02-04 15:00:00,11
1157,840,2025-02-04 16:00:00,8
1198,4345,2025-02-04 17:00:00,12
1368,2567,2025-02-04 18:00:00,13
1760,2812,2025-02-04 19:00:00,12
1221,1268,2025-02-04 20:00:00,9
1798,661,2025-02-04 21:00:00,11
1329,1196,2025-02-04 22:00:00,19
1606,683,2025-02-04 23:00:00,16
1009,4287,2025-02-05 00:00:00,14
1416,1788,2025-02-05 01:00:00,11
1648,1265,2025-02-05 02:00:00,5
1038,3966,2025-02-05 03:00:00,2
1949,4770,2025-02-05 04:00:00,6
1561,4661,2025-02-05 05:00:00,14
1888,2833,2025-02-05 06:00:00,14
1623,3863,2025-02-05 07:00:00,18
1905,1358,2025-02-05 08:00:00,15
1897,1545,2025-02-05 09:00:00,16
1116,751,2025-02-05 10:00:00,14
1292,2184,2025-02-05 11:00:00,8
1626,281,2025-02-05 12:00:00,11
1044,233,2025-02-05 13:00:00,13
1064,3521,2025-02-05 14:00:00,4
1259,380,2025-02-05 15:00:00,8
1361,3037,2025-02-05 16:00:00,8
1659,899,2025-02-05 17:00:00,15
1191,715,2025-02-05 18:00:00,1
1638,4872,2025-02-05 19:00:00,12
1413,3580,2025-02-05 20:00:00,16
1746,4805,2025-02-05 21:00:00,12
1654,2194,2025-02-05 22:00:00,12
1852,2449,2025-02-05 23:00:00,15
1856,653,2025-02-06 00:00:00,2
1303,921,2025-02-06 01:00:00,9
1534,1080,2025-02-06 02:00:00,7
1526,2968,2025-02-06 03:00:00,2
1392,177,2025-02-06 04:00:00,1
1054,1334,2025-02-06 05:00:00,13
1155,1017,2025-02-06 06:00:00,19
1326,3610,2025-02-06 07:00:00,15
1011,3747,2025-02-06 08:00:00,18
1818,4512,2025-02-06 09:00:00,3
1819,3162,2025-02-06 10:00:00,14
1477,2165,2025-02-06 11:00:00,17
1043,3121,2025-02-06 12:00:00,14
1355,1135,2025-02-06 13:00:00,12
1184,4145,2025-02-06 14:00:00,17
1266,2026,2025-02-06 15:00:00,11
1577,3482,2025-02-06 16:00:00,19
1065,1573,2025-02-06 17:00:00,5
1019,712,2025-02-06 18:00:00,8
1199,3523,2025-02-06 19:00:00,5
1048,4453,2025-02-06 20:00:00,13
1728,2365,2025-02-06 21:00:00,10
1882,2404,2025-02-06 22:00:00,18
1675,1454,2025-02-06 23:00:00,1
1580,978,2025-02-07 00:00:00,10
1029,3594,2025-02-07 01:00:00,7
1933,4337,2025-02-07 02:00:00,14
1386,2541,2025-02-07 03:00:00,7
1871,2827,2025-02-07 04:00:00,3
1717,1767,2025-02-07 05:00:00,5
1280,3821,2025-02-07 06:00:00,6
1590,3637,2025-02-07 07:00:00,3
1705,2822,2025-02-07 08:00:00,7
1346,4401,2025-02-07 09:00:00,14
1703,1143,2025-02-07 10:00:00,2
1295,3601,2025-02-07 11:00:00,4
1283,3745,2025-02-07 12:00:00,14
1469,4530,2025-02-07 13:00:00,15
1089,4140,2025-02-07 14:00:00,12
1069,2537,2025-02-07 15:00:00,8
1178,4539,2025-02-07 16:00:00,8
1778,4683,2025-02-07 17:00:00,5
1305,4924,2025-02-07 18:00:00,5
1821,2549,2025-02-07 19:00:00,13
1477,2816,2025-02-07 20:00:00,10
1078,1237,2025-02-07 21:00:00,10
1131,4114,2025-02-07 22:00:00,17
1723,1680,2025-02-07 23:00:00,16
1643,1918,2025-02-08 00:00:00,17
1370,1918,2025-02-08 01:00:00,5
1372,2497,2025-02-08 02:00:00,5
1814,3730,2025-02-08 03:00:00,1
1064,2245,2025-02-08 04:00:00,13
1057,4156,2025-02-08 05:00:00,2
1023,1902,2025-02-08 06:00:00,5
1671,1397,2025-02-08 07:00:00,8
1060,2778,2025-02-08 08:00:00,1
1263,2602,2025-02-08 09:00:00,10
1346,3718,2025-02-08 10:00:00,11
1124,1089,2025-02-08 11:00:00,16
1844,4788,2025-02-08 12:00:00,15
1841,1350,2025-02-08 13:00:00,16
1447,425,2025-02-08 14:00:00,9
1114,988,2025-02-08 15:00:00,8
1474,4592,2025-02-08 16:00:00,4
1962,2300,2025-02-08 17:00:00,15
1986,2635,2025-02-08 18:00:00,9
1493,2879,2025-02-08 19:00:00,4
1043,3429,2025-02-08 20:00:00,5
1412,4780,2025-02-08 21:00:00,18
1109,202,2025-02-08 22:00:00,19
1191,1027,2025-02-08 23:00:00,3
1889,377,2025-02-09 00:00:00,8
1392,2506,2025-02-09 01:00:00,12
1462,4074,2025-02-09 02:00:00,2
1132,3575,2025-02-09 03:00:00,12
1467,3097,2025-02-09 04:00:00,9
1496,1152,2025-02-09 05:00:00,6
1671,381,2025-02-09 06:00:00,5
1261,4618,2025-02-09 07:00:00,6
1732,1408,2025-02-09 08:00:00,7
1382,717,2025-02-09 09:00:00,2
1128,3270,2025-02-09 10:00:00,14
1561,2135,2025-02-09 11:00:00,12
1269,1187,2025-02-09 12:00:00,13
1845,1638,2025-02-09 13:00:00,9
1027,2387,2025-02-09 14:00:00,14
1041,1818,2025-02-09 15:00:00,4
1242,1026,2025-02-09 16:00:00,7
1238,4815,2025-02-09 17:00:00,1
1596,444,2025-02-09 18:00:00,7
1865,147,2025-02-09 19:00:00,5
1750,1773,2025-02-09 20:00:00,1
1484,4129,2025-02-09 21:00:00,11
1326,789,2025-02-09 22:00:00,7
1762,3634,2025-02-09 23:00:00,16
1617,2734,2025-02-10 00:00:00,7
1306,2034,2025-02-10 01:00:00,7
1772,4213,2025-02-10 02:00:00,16
1417,4613,2025-02-10 03:00:00,12
1918,3027,2025-02-10 04:00:00,13
1481,758,2025-02-10 05:00:00,10
1157,3959,2025-02-10 06:00:00,14
1141,702,2025-02-10 07:00:00,8
1582,1684,2025-02-10 08:00:00,3
1058,1591,2025-02-10 09:00:00,14
1984,2403,2025-02-10 10:00:00,14
1942,368,2025-02-10 11:00:00,4
1019,1724,2025-02-10 12:00:00,4
1012,2955,2025-02-10 13:00:00,5
1589,1426,2025-02-10 14:00:00,13
1729,140,2025-02-10 15:00:00,15
1670,4971,2025-02-10 16:00:00,6
1615,192,2025-02-10 17:00:00,19
1916,2959,2025-02-10 18:00:00,12
1353,470,2025-02-10 19:00:00,6
1300,1913,2025-02-10 20:00:00,19
1554,3821,2025-02-10 21:00:00,18
1306,4427,2025-02-10 22:00:00,16
1173,1613,2025-02-10 23:00:00,6
1260,4377,2025-02-11 00:00:00,19
1361,1157,2025-02-11 01:00:00,16
1701,4001,2025-02-11 02:00:00,2
1882,218,2025-02-11 03:00:00,6
1753,2325,2025-02-11 04:00:00,2
1646,2171,2025-02-11 05:00:00,1
1295,1233,2025-02-11 06:00:00,7
1140,792,2025-02-11 07:00:00,9
1979,2735,2025-02-11 08:00:00,10
1436,1469,2025-02-11 09:00:00,8
1555,3172,2025-02-11 10:00:00,19
1739,3872,2025-02-11 11:00:00,13
1464,1003,2025-02-11 12:00:00,5
1342,3401,2025-02-11 13:00:00,11
1069,2074,2025-02-11 14:00:00,3
1450,4505,2025-02-11 15:00:00,13
1145,1807,2025-02-11 16:00:00,10
1533,376,2025-02-11 17:00:00,17
1743,1310,2025-02-11 18:00:00,16
1459,2046,2025-02-11 19:00:00,7
1116,4854,2025-02-11 20:00:00,15
1362,670,2025-02-11 21:00:00,11
1941,275,2025-02-11 22:00:00,9
1294,1858,2025-02-11 23:00:00,17
1962,1345,2025-02-12 00:00:00,14
1252,1087,2025-02-12 01:00:00,14
1562,2235,2025-02-12 02:00:00,18
1072,3922,2025-02-12 03:00:00,11
1378,3526,2025-02-12 04:00:00,13
1947,4070,2025-02-12 05:00:00,5
1039,2060,2025-02-12 06:00:00,7
1543,4874,2025-02-12 07:00:00,16
1386,3708,2025-02-12 08:00:00,5
1307,2737,2025-02-12 09:00:00,6
1073,3008,2025-02-12 10:00:00,9
1755,2561,2025-02-12 11:00:00,18
1316,3973,2025-02-12 12:00:00,7
1217,4811,2025-02-12 13:00:00,1
1552,3818,2025-02-12 14:00:00,16
1246,2633,2025-02-12 15:00:00,11
1285,2331,2025-02-12 16:00:00,16
1024,4901,2025-02-12 17:00:00,14
1651,1680,2025-02-12 18:00:00,13
1731,1132,2025-02-12 19:00:00,17
1220,4259,2025-02-12 20:00:00,19
1996,2058,2025-02-12 21:00:00,3
1535,2602,2025-02-12 22:00:00,19
1631,1444,2025-02-12 23:00:00,13
1542,4012,2025-02-13 00:00:00,8
1298,1651,2025-02-13 01:00:00,15
1628,1769,2025-02-13 02:00:00,11
1839,647,2025-02-13 03:00:00,14
1787,2606,2025-02-13 04:00:00,11
1905,1035,2025-02-13 05:00:00,5
1671,3861,2025-02-13 06:00:00,19
1412,2657,2025-02-13 07:00:00,4
1743,3092,2025-02-13 08:00:00,8
1002,2855,2025-02-13 09:00:00,10
1236,2922,2025-02-13 10:00:00,6
1471,4849,2025-02-13 11:00:00,2
1146,4213,2025-02-13 12:00:00,18
1411,1922,2025-02-13 13:00:00,13
1066,3427,2025-02-13 14:00:00,14
1481,1790,2025-02-13 15:00:00,18
1850,3017,2025-02-13 16:00:00,4
1457,2438,2025-02-13 17:00:00,15
1320,1873,2025-02-13 18:00:00,4
1159,4758,2025-02-13 19:00:00,18
1265,2051,2025-02-13 20:00:00,6
1242,2043,2025-02-13 21:00:00,12
1552,1577,2025-02-13 22:00:00,15
1502,3505,2025-02-13 23:00:00,12
1112,2425,2025-02-14 00:00:00,16
1026,2121,2025-02-14 01:00:00,14
1700,714,2025-02-14 02:00:00,19
1683,457,2025-02-14 03:00:00,2
1983,4028,2025-02-14 04:00:00,18
1256,1165,2025-02-14 05:00:00,16
1917,3390,2025-02-14 06:00:00,18
1352,2369,2025-02-14 07:00:00,4
1382,3601,2025-02-14 08:00:00,15
1844,4302,2025-02-14 09:00:00,8
1768,570,2025-02-14 10:00:00,5
1667,2303,2025-02-14 11:00:00,13
1453,1963,2025-02-14 12:00:00,9
1497,3402,2025-02-14 13:00:00,12
1940,2755,2025-02-14 14:00:00,19
1762,1524,2025-02-14 15:00:00,17
1865,2709,2025-02-14 16:00:00,1
1472,1888,2025-02-14 17:00:00,10
1182,207,2025-02-14 18:00:00,7
1222,1281,2025-02-14 19:00:00,7
1073,4256,2025-02-14 20:00:00,17
1213,4011,2025-02-14 21:00:00,7
1896,2394,2025-02-14 22:00:00,8
1555,738,2025-02-14 23:00:00,2
1490,1470,2025-02-15 00:00:00,2
1618,1873,2025-02-15 01:00:00,14
1819,874,2025-02-15 02:00:00,12
1963,224,2025-02-15 03:00:00,14
1359,1518,2025-02-15 04:00:00,3
1335,795,2025-02-15 05:00:00,13
1594,3357,2025-02-15 06:00:00,12
1850,4486,2025-02-15 07:00:00,1
1815,1497,2025-02-15 08:00:00,19
1167,381,2025-02-15 09:00:00,7
1379,2140,2025-02-15 10:00:00,8
1809,4922,2025-02-15 11:00:00,13
1885,3063,2025-02-15 12:00:00,2
1809,3157,2025-02-15 13:00:00,15
1094,1430,2025-02-15 14:00:00,6
1629,1121,2025-02-15 15:00:00,19
1990,614,2025-02-15 16:00:00,8
1230,2855,2025-02-15 17:00:00,12
1368,4493,2025-02-15 18:00:00,19
1919,4109,2025-02-15 19:00:00,9
1634,1605,2025-02-15 20:00:00,11
1921,725,2025-02-15 21:00:00,15
1459,4073,2025-02-15 22:00:00,13
1927,4089,2025-02-15 23:00:00,2
1891,1329,2025-02-16 00:00:00,16
1495,826,2025-02-16 01:00:00,9
1487,206,2025-02-16 02:00:00,17
1007,4685,2025-02-16 03:00:00,17
1819,1612,2025-02-16 04:00:00,4
1587,2331,2025-02-16 05:00:00,19
1364,4206,2025-02-16 06:00:00,16
1158,851,2025-02-16 07:00:00,11
1692,3039,2025-02-16 08:00:00,9
1288,1463,2025-02-16 09:00:00,17
1514,1613,2025-02-16 10:00:00,9
1258,1550,2025-02-16 11:00:00,16
1455,2557,2025-02-16 12:00:00,12
1125,3077,2025-02-16 13:00:00,5
1249,522,2025-02-16 14:00:00,3
1659,4900,2025-02-16 15:00:00,12
1114,3824,2025-02-16 16:00:00,17
1724,2419,2025-02-16 17:00:00,3
1000,4391,2025-02-16 18:00:00,17
1312,3689,2025-02-16 19:00:00,18
1995,1004,2025-02-16 20:00:00,13
1278,1214,2025-02-16 21:00:00,16
1325,3894,2025-02-16 22:00:00,3
1080,4319,2025-02-16 23:00:00,14
1205,3219,2025-02-17 00:00:00,10
1230,596,2025-02-17 01:00:00,1
1092,4496,2025-02-17 02:00:00,16
1567,1304,2025-02-17 03:00:00,4
1619,4610,2025-02-17 04:00:00,14
1317,1737,2025-02-17 05:00:00,5
1587,3336,2025-02-17 06:00:00,12
1739,4790,2025-02-17 07:00:00,8
1152,594,2025-02-17 08:00:00,14
1099,3787,2025-02-17 09:00:00,1
1315,1814,2025-02-17 10:00:00,14
1717,394,2025-02-17 11:00:00,14
1940,4223,2025-02-17 12:00:00,14
1682,4066,2025-02-17 13:00:00,5
1139,828,2025-02-17 14:00:00,13
1789,4724,2025-02-17 15:00:00,9
1183,1159,2025-02-17 16:00:00,5
1249,502,2025-02-17 17:00:00,13
1816,4012,2025-02-17 18:00:00,5
1859,2462,2025-02-17 19:00:00,4
1074,171,2025-02-17 20:00:00,1
1841,3754,2025-02-17 21:00:00,5
1393,1045,2025-02-17 22:00:00,9
1848,3947,2025-02-17 23:00:00,3
1272,4151,2025-02-18 00:00:00,6
1712,1363,2025-02-18 01:00:00,12
1358,4906,2025-02-18 02:00:00,11
1393,4655,2025-02-18 03:00:00,2
1360,4486,2025-02-18 04:00:00,1
1346,1034,2025-02-18 05:00:00,17
1350,2541,2025-02-18 06:00:00,6
1975,366,2025-02-18 07:00:00,2
1021,3104,2025-02-18 08:00:00,9
1099,2785,2025-02-18 09:00:00,18
1116,4718,2025-02-18 10:00:00,11
1118,4320,2025-02-18 11:00:00,12
1161,2232,2025-02-18 12:00:00,11
1262,3826,2025-02-18 13:00:00,6
1160,3481,2025-02-18 14:00:00,12
1735,1533,2025-02-18 15:00:00,14
1803,4520,2025-02-18 16:00:00,10
1259,225,2025-02-18 17:00:00,2
1609,2447,2025-02-18 18:00:00,12
1109,1322,2025-02-18 19:00:00,10
1684,4971,2025-02-18 20:00:00,12
1692,1542,2025-02-18 21:00:00,13
1459,661,2025-02-18 22:00:00,8
1088,2296,2025-02-18 23:00:00,11
1234,4140,2025-02-19 00:00:00,9
1345,640,2025-02-19 01:00:00,15
1248,4644,2025-02-19 02:00:00,18
1510,836,2025-02-19 03:00:00,10
1989,2669,2025-02-19 04:00:00,16
1985,172,2025-02-19 05:00:00,17
1445,2431,2025-02-19 06:00:00,18
1692,3179,2025-02-19 07:00:00,16
1190,2277,2025-02-19 08:00:00,4
1653,1461,2025-02-19 09:00:00,17
1355,2980,2025-02-19 10:00:00,11
1138,3622,2025-02-19 11:00:00,5
1406,3613,2025-02-19 12:00:00,15
1219,1778,2025-02-19 13:00:00,11
1123,1157,2025-02-19 14:00:00,4
1294,3615,2025-02-19 15:00:00,18
1172,1568,2025-02-19 16:00:00,1
1055,4746,2025-02-19 17:00:00,14
1578,1171,2025-02-19 18:00:00,18
1833,3856,2025-02-19 19:00:00,15
1581,2568,2025-02-19 20:00:00,3
1595,668,2025-02-19 21:00:00,16
1215,2375,2025-02-19 22:00:00,13
1331,3475,2025-02-19 23:00:00,12
1429,1023,2025-02-20 00:00:00,13
1200,3402,2025-02-20 01:00:00,1
1642,4494,2025-02-20 02:00:00,13
1034,1073,2025-02-20 03:00:00,16
1122,1881,2025-02-20 04:00:00,16
1925,1850,2025-02-20 05:00:00,10
1643,3587,2025-02-20 06:00:00,11
1176,2140,2025-02-20 07:00:00,16
1156,327,2025-02-20 08:00:00,16
1005,3569,2025-02-20 09:00:00,6
1344,1869,2025-02-20 10:00:00,15
1715,2088,2025-02-20 11:00:00,13
1958,2116,2025-02-20 12:00:00,2
1809,1703,2025-02-20 13:00:00,8
1939,3791,2025-02-20 14:00:00,6
1589,1803,2025-02-20 15:00:00,18
1878,3349,2025-02-20 16:00:00,2
1276,3614,2025-02-20 17:00:00,18
1349,2902,2025-02-20 18:00:00,4
1370,4395,2025-02-20 19:00:00,19
1756,4528,2025-02-20 20:00:00,8
1712,1066,2025-02-20 21:00:00,12
1826,2241,2025-02-20 22:00:00,10
1720,601,2025-02-20 23:00:00,12
1450,1756,2025-02-21 00:00:00,6
1730,4225,2025-02-21 01:00:00,14
1123,978,2025-02-21 02:00:00,7
1863,2165,2025-02-21 03:00:00,5
1096,4065,2025-02-21 04:00:00,13
1158,4240,2025-02-21 05:00:00,5
1211,2535,2025-02-21 06:00:00,8
1760,2758,2025-02-21 07:00:00,4
1723,620,2025-02-21 08:00:00,7
1054,2229,2025-02-21 09:00:00,10
1480,2949,2025-02-21 10:00:00,6
1655,1595,2025-02-21 11:00:00,8
1848,4211,2025-02-21 12:00:00,9
1172,4732,2025-02-21 13:00:00,1
1184,829,2025-02-21 14:00:00,16
1729,3543,2025-02-21 15:00:00,9
1296,3581,2025-02-21 16:00:00,17
1009,3079,2025-02-21 17:00:00,19
1554,2712,2025-02-21 18:00:00,9
1217,3641,2025-02-21 19:00:00,10
1832,1986,2025-02-21 20:00:00,8
1957,1897,2025-02-21 21:00:00,14
1142,3600,2025-02-21 22:00:00,11
1601,2734,2025-02-21 23:00:00,17
1379,1353,2025-02-22 00:00:00,19
1192,3693,2025-02-22 01:00:00,2
1179,3330,2025-02-22 02:00:00,11
1900,2739,2025-02-22 03:00:00,12
1599,2929,2025-02-22 04:00:00,8
1151,4385,2025-02-22 05:00:00,12
1882,4543,2025-02-22 06:00:00,7
1436,3466,2025-02-22 07:00:00,2
1053,3486,2025-02-22 08:00:00,12
1690,2737,2025-02-22 09:00:00,19
1886,4671,2025-02-22 10:00:00,16
1995,1876,2025-02-22 11:00:00,4
1908,1443,2025-02-22 12:00:00,19
1695,3428,2025-02-22 13:00:00,1
1343,797,2025-02-22 14:00:00,3
1423,3333,2025-02-22 15:00:00,6
1430,2488,2025-02-22 16:00:00,12
1539,1988,2025-02-22 17:00:00,10
1473,3530,2025-02-22 18:00:00,10
1179,3481,2025-02-22 19:00:00,3
1213,2333,2025-02-22 20:00:00,4
1654,363,2025-02-22 21:00:00,4
1280,1124,2025-02-22 22:00:00,1
1967,2931,2025-02-22 23:00:00,19
1253,1923,2025-02-23 00:00:00,9
1947,433,2025-02-23 01:00:00,16
1442,2128,2025-02-23 02:00:00,9
1557,3236,2025-02-23 03:00:00,1
1049,1423,2025-02-23 04:00:00,18
1387,2910,2025-02-23 05:00:00,17
1441,2785,2025-02-23 06:00:00,3
1674,656,2025-02-23 07:00:00,6
1762,519,2025-02-23 08:00:00,1
1574,4813,2025-02-23 09:00:00,10
1323,395,2025-02-23 10:00:00,8
1186,3733,2025-02-23 11:00:00,7
1109,1553,2025-02-23 12:00:00,18
1726,1958,2025-02-23 13:00:00,8
1672,882,2025-02-23 14:00:00,17
1598,3330,2025-02-23 15:00:00,15
1137,1515,2025-02-23 16:00:00,12
1590,3992,2025-02-23 17:00:00,8
1899,4531,2025-02-23 18:00:00,14
1719,4823,2025-02-23 19:00:00,18
1979,4852,2025-02-23 20:00:00,2
1891,1290,2025-02-23 21:00:00,1
1766,2101,2025-02-23 22:00:00,2
1245,971,2025-02-23 23:00:00,4
1047,2519,2025-02-24 00:00:00,5
1832,3111,2025-02-24 01:00:00,6
1103,3052,2025-02-24 02:00:00,6
1877,2036,2025-02-24 03:00:00,14
1191,4905,2025-02-24 04:00:00,6
1527,3831,2025-02-24 05:00:00,14
1522,2423,2025-02-24 06:00:00,3
1499,1942,2025-02-24 07:00:00,18
1832,4759,2025-02-24 08:00:00,8
1239,357,2025-02-24 09:00:00,6
1297,1309,2025-02-24 10:00:00,13
1666,677,2025-02-24 11:00:00,16
1572,3132,2025-02-24 12:00:00,9
1761,1427,2025-02-24 13:00:00,8
1894,1590,2025-02-24 14:00:00,5
1372,1164,2025-02-24 15:00:00,18
1229,2980,2025-02-24 16:00:00,17
1400,1531,2025-02-24 17:00:00,11
1437,3328,2025-02-24 18:00:00,3
1216,1696,2025-02-24 19:00:00,10
1765,2679,2025-02-24 20:00:00,3
1403,3941,2025-02-24 21:00:00,19
1153,1309,2025-02-24 22:00:00,1
1422,4053,2025-02-24 23:00:00,19
1114,794,2025-02-25 00:00:00,6
1602,1814,2025-02-25 01:00:00,10
1872,1722,2025-02-25 02:00:00,7
1353,1758,2025-02-25 03:00:00,1
1485,1410,2025-02-25 04:00:00,3
1169,2383,2025-02-25 05:00:00,11
1139,3364,2025-02-25 06:00:00,11
1548,3257,2025-02-25 07:00:00,15
1215,999,2025-02-25 08:00:00,2
1182,2298,2025-02-25 09:00:00,2
1943,717,2025-02-25 10:00:00,1
1723,1979,2025-02-25 11:00:00,18
1447,1206,2025-02-25 12:00:00,16
1268,1291,2025-02-25 13:00:00,5
1976,3273,2025-02-25 14:00:00,9
1576,3183,2025-02-25 15:00:00,4
1809,2716,2025-02-25 16:00:00,5
1670,920,2025-02-25 17:00:00,11
1392,1268,2025-02-25 18:00:00,10
1966,2585,2025-02-25 19:00:00,6
1591,2953,2025-02-25 20:00:00,12
